gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
420	2.872849	2.731952	2.888557	0.279114	0.332692	0.012181
421	2.875667	2.727724	2.875678	0.299438	0.332669	0.012120
422	2.833962	2.730368	2.834681	0.304504	0.331978	0.012060
423	2.848068	2.740280	2.850137	0.292379	0.330753	0.012000
424	2.901180	2.748953	2.901338	0.297913	0.331974	0.011940
425	2.890674	2.736689	2.896292	0.287537	0.333393	0.011880
426	2.895778	2.731898	2.900160	0.289001	0.332723	0.011820
427	2.917444	2.735862	2.917664	0.297546	0.333073	0.011761
428	2.861060	2.735861	2.861247	0.297709	0.333246	0.011702
429	2.872590	2.739915	2.888885	0.278727	0.331183	0.011644
