gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
279	2.276157	2.078017	2.340999	0.452596	0.265950	0.024697
280	2.212980	2.073846	2.282845	0.450134	0.263939	0.024573
281	2.251210	2.056319	2.335281	0.445841	0.266813	0.024450
282	2.218720	2.064042	2.277022	0.454447	0.261805	0.024328
283	2.210095	2.067906	2.340928	0.432170	0.269907	0.024206
284	2.227308	2.061809	2.375119	0.428304	0.271715	0.024085
285	2.201892	2.074249	2.274260	0.449137	0.262544	0.023965
286	2.177440	2.062710	2.307936	0.431763	0.267534	0.023845
287	2.200235	2.069973	2.375519	0.421692	0.275720	0.023726
288	2.206502	2.058540	2.360590	0.426514	0.270555	0.023607
289	2.208160	2.069349	2.346999	0.430155	0.269846	0.023489
290	2.230066	2.067336	2.363963	0.431702	0.270579	0.023372
291	2.220981	2.066703	2.372989	0.427226	0.269235	0.023255
292	2.204458	2.068622	2.328207	0.433899	0.266275	0.023139
293	2.176338	2.057934	2.295667	0.434652	0.268838	0.023023
294	2.178826	2.070154	2.255776	0.447306	0.259301	0.022908
295	2.218988	2.081173	2.334821	0.436198	0.268564	0.022793
296	2.234876	2.085280	2.325251	0.443685	0.265671	0.022679
297	2.250791	2.075944	2.396768	0.429097	0.271602	0.022566
298	2.213787	2.084825	2.358046	0.428935	0.272193	0.022453
299	2.268522	2.084115	2.391005	0.435140	0.273315	0.022341
300	2.223082	2.097111	2.325042	0.440104	0.269902	0.022229
301	2.221542	2.096825	2.330349	0.438151	0.268506	0.022118
302	2.235598	2.082783	2.287593	0.457113	0.257121	0.022007
303	2.212032	2.073111	2.286218	0.448629	0.263637	0.021897
304	2.208507	2.076329	2.279799	0.449585	0.261938	0.021788
305	2.200142	2.090662	2.274048	0.448588	0.263484	0.021679
306	2.213472	2.087500	2.279922	0.451355	0.262756	0.021571
307	2.235774	2.083869	2.377874	0.429789	0.270150	0.021463
308	2.226188	2.083904	2.322563	0.441772	0.265180	0.021355
309	2.193942	2.078391	2.252904	0.453939	0.260072	0.021249
310	2.200754	2.075376	2.324061	0.433960	0.265925	0.021142
311	2.215700	2.087082	2.315006	0.440776	0.264645	0.021037
312	2.191842	2.083935	2.458071	0.404236	0.279725	0.020932
313	2.197108	2.092481	2.398593	0.416219	0.277688	0.020827
314	2.261567	2.111332	2.354443	0.443258	0.268501	0.020723
315	2.236240	2.090827	2.306255	0.450338	0.261185	0.020619
316	2.215989	2.089108	2.328213	0.437134	0.268093	0.020516
317	2.232580	2.089009	2.293174	0.453715	0.261436	0.020413
318	2.233520	2.104876	2.360493	0.433492	0.270978	0.020311
319	2.226973	2.100677	2.242451	0.476461	0.251987	0.020210
320	2.213088	2.091447	2.251897	0.462708	0.256877	0.020109
321	2.229301	2.098599	2.291927	0.452922	0.258991	0.020008
322	2.221125	2.086988	2.316869	0.441895	0.262425	0.019908
323	2.269170	2.107404	2.365384	0.442362	0.269073	0.019809
324	2.251627	2.104697	2.363922	0.437602	0.270073	0.019710
325	2.253236	2.109567	2.351969	0.441427	0.267146	0.019611
326	2.275194	2.108347	2.396775	0.435465	0.271744	0.019513
327	2.284450	2.118436	2.328858	0.460754	0.262762	0.019415
328	2.266641	2.123878	2.352458	0.445475	0.267312	0.019318
329	2.232177	2.124006	2.361318	0.432922	0.271064	0.019222
330	2.255025	2.141055	2.339949	0.445618	0.267089	0.019126
331	2.321395	2.127008	2.408087	0.445841	0.271956	0.019030
332	2.291630	2.115067	2.393980	0.440877	0.273643	0.018935
333	2.287614	2.123999	2.324489	0.464233	0.262871	0.018840
334	2.308593	2.125494	2.426673	0.436829	0.274119	0.018746
335	2.286578	2.121583	2.372887	0.445557	0.266784	0.018652
336	2.244302	2.131013	2.348743	0.439677	0.268105	0.018559
337	2.254417	2.128700	2.333912	0.447347	0.266748	0.018466
338	2.242482	2.125937	2.326933	0.445618	0.267732	0.018374
339	2.281672	2.133106	2.363398	0.446940	0.268121	0.018282
340	2.251839	2.129346	2.309893	0.454875	0.262660	0.018191
341	2.248164	2.121023	2.324598	0.448283	0.265386	0.018100
342	2.260826	2.131598	2.365095	0.439941	0.271112	0.018009
343	2.257273	2.125228	2.279625	0.471924	0.258705	0.017919
344	2.235642	2.125260	2.322684	0.444722	0.267366	0.017830
345	2.287204	2.140857	2.351908	0.452759	0.266473	0.017740
346	2.272436	2.136992	2.329532	0.455444	0.264995	0.017652
347	2.248126	2.138570	2.349311	0.440653	0.270139	0.017563
348	2.252911	2.140243	2.324568	0.449951	0.265740	0.017476
349	2.285910	2.149177	2.359219	0.449748	0.268646	0.017388
350	2.259342	2.136024	2.318389	0.454569	0.263275	0.017301
351	2.255614	2.125809	2.394390	0.430888	0.275164	0.017215
352	2.279313	2.140622	2.342337	0.453288	0.265399	0.017129
353	2.262559	2.153367	2.335179	0.449727	0.268857	0.017043
354	2.318771	2.152298	2.416028	0.442668	0.271534	0.016958
355	2.303232	2.148276	2.368503	0.452718	0.267104	0.016873
356	2.329108	2.163052	2.436303	0.440002	0.273570	0.016789
357	2.277964	2.155412	2.355287	0.448324	0.269866	0.016705
358	2.269327	2.160969	2.326082	0.455546	0.265841	0.016621
359	2.309748	2.166975	2.386776	0.448771	0.272355	0.016538
360	2.315666	2.162510	2.385540	0.451233	0.268880	0.016455
361	2.285507	2.152485	2.370598	0.445923	0.268797	0.016373
362	2.284130	2.162716	2.373796	0.444499	0.269568	0.016291
363	2.288225	2.158780	2.417001	0.433818	0.275192	0.016210
364	2.300379	2.156011	2.363426	0.453491	0.267151	0.016129
365	2.285155	2.170906	2.334303	0.458740	0.263507	0.016048
366	2.266321	2.159544	2.328710	0.453389	0.266461	0.015968
367	2.315182	2.158330	2.353665	0.463684	0.263756	0.015888
368	2.282576	2.152922	2.326669	0.460876	0.265223	0.015809
369	2.309133	2.170557	2.433969	0.435099	0.275695	0.015730
370	2.291365	2.157130	2.429196	0.431641	0.276697	0.015651
371	2.276744	2.146921	2.355019	0.447998	0.269006	0.015573
372	2.311766	2.161714	2.386576	0.449524	0.268897	0.015495
373	2.294570	2.162477	2.354811	0.454468	0.266952	0.015417
374	2.351703	2.162972	2.455410	0.441243	0.275580	0.015340
375	2.284570	2.173991	2.339246	0.456502	0.267070	0.015264
376	2.281519	2.164680	2.324260	0.461466	0.263348	0.015187
377	2.290503	2.170328	2.438353	0.429260	0.277986	0.015111
378	2.290544	2.175212	2.351718	0.454081	0.267698	0.015036
379	2.320391	2.171259	2.382362	0.454081	0.269140	0.014961
380	2.283934	2.167539	2.378553	0.443014	0.272975	0.014886
381	2.292010	2.168674	2.376821	0.446086	0.272033	0.014811
382	2.269348	2.174237	2.387113	0.436381	0.275949	0.014737
383	2.299860	2.172276	2.380829	0.447388	0.269757	0.014664
384	2.286925	2.165786	2.407871	0.435791	0.274738	0.014590
385	2.327458	2.174952	2.425079	0.442668	0.273257	0.014517
386	2.300270	2.173476	2.391177	0.444316	0.271783	0.014445
387	2.344147	2.185296	2.457570	0.438517	0.276363	0.014372
388	2.286896	2.182961	2.366714	0.447611	0.273932	0.014301
389	2.338961	2.186710	2.502205	0.426534	0.282082	0.014229
390	2.345037	2.184686	2.420118	0.449788	0.273237	0.014158
391	2.302317	2.186650	2.380843	0.448201	0.272303	0.014087
392	2.328039	2.184063	2.412995	0.446452	0.272476	0.014017
393	2.292197	2.178815	2.393137	0.441284	0.272760	0.013947
394	2.319138	2.178534	2.380078	0.454447	0.269453	0.013877
395	2.314824	2.189442	2.471793	0.427551	0.279169	0.013808
396	2.298396	2.182692	2.383246	0.446147	0.273750	0.013739
397	2.314549	2.186953	2.394187	0.447978	0.273156	0.013670
398	2.294425	2.179629	2.339401	0.460592	0.267023	0.013601
399	2.315910	2.176493	2.385142	0.451457	0.272925	0.013533
400	2.299110	2.182237	2.436984	0.431742	0.277732	0.013466
401	2.337268	2.182873	2.449060	0.438863	0.278801	0.013398
402	2.295975	2.183170	2.331347	0.465027	0.265928	0.013331
403	2.313740	2.182676	2.354358	0.462687	0.265066	0.013265
404	2.326429	2.186160	2.359190	0.466553	0.268276	0.013199
405	2.311376	2.180922	2.346861	0.465088	0.264671	0.013133
406	2.341491	2.188161	2.404927	0.453756	0.272217	0.013067
407	2.334488	2.188465	2.409415	0.449727	0.274201	0.013002
408	2.320217	2.193872	2.478192	0.427409	0.281378	0.012937
409	2.306400	2.195411	2.373194	0.452209	0.269152	0.012872
410	2.343701	2.189829	2.389308	0.460734	0.272581	0.012807
411	2.308578	2.194010	2.323503	0.477295	0.261812	0.012743
412	2.306432	2.188785	2.338753	0.466634	0.264999	0.012680
413	2.316061	2.193535	2.461336	0.430237	0.278771	0.012616
414	2.364621	2.200486	2.472321	0.440308	0.279100	0.012553
415	2.351386	2.199590	2.405864	0.457194	0.273097	0.012490
416	2.338918	2.203499	2.455957	0.437500	0.280620	0.012428
417	2.330732	2.204000	2.401716	0.451009	0.273322	0.012366
418	2.330020	2.197112	2.450854	0.436401	0.279682	0.012304
419	2.336311	2.205395	2.472575	0.432658	0.281648	0.012243
420	2.355877	2.202915	2.461986	0.440633	0.278096	0.012181
421	2.330848	2.196813	2.406523	0.449443	0.274621	0.012120
422	2.322847	2.204694	2.444896	0.435994	0.278670	0.012060
423	2.315604	2.208142	2.362426	0.459981	0.268902	0.012000
424	2.338842	2.218714	2.429152	0.444946	0.276717	0.011940
425	2.375327	2.203107	2.466356	0.445150	0.278324	0.011880
426	2.333519	2.204492	2.400227	0.452515	0.273267	0.011820
427	2.336156	2.202559	2.426499	0.444906	0.277687	0.011761
428	2.343648	2.217216	2.437655	0.443909	0.275855	0.011702
429	2.345164	2.214791	2.436059	0.444845	0.276584	0.011644
